task,sample_id,correct,model,e2_type,e3_type,entity,question,expected_answer,model_answer
second_hop_semi_synthetic,cathedrals_architectural_style_Santiago de Compostela,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,architectural_style,Santiago de Compostela,What is the architectural style of Santiago de Compostela?,Romanesque,Romanesque.
second_hop_semi_synthetic,cathedrals_architectural_style_Seville Cathedral,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,architectural_style,Seville Cathedral,What is the architectural style of Seville Cathedral?,Gothic,Gothic.
second_hop_semi_synthetic,cathedrals_architectural_style_Siena Cathedral,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,architectural_style,Siena Cathedral,What is the architectural style of Siena Cathedral?,Romanesque,Renaissance.
second_hop_semi_synthetic,cathedrals_architectural_style_St Basils Cathedral,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,architectural_style,St Basils Cathedral,What is the architectural style of St Basils Cathedral?,Russian,Neo-Byzantine
second_hop_semi_synthetic,cathedrals_architectural_style_St Pauls Cathedral,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,architectural_style,St Pauls Cathedral,What is the architectural style of St Pauls Cathedral?,Baroque,Baroque.
second_hop_semi_synthetic,cathedrals_architectural_style_St Peters Basilica,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,architectural_style,St Peters Basilica,What is the architectural style of St Peters Basilica?,Renaissance,Renaissance.
second_hop_semi_synthetic,cathedrals_architectural_style_St Stephens Cathedral,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,architectural_style,St Stephens Cathedral,What is the architectural style of St Stephens Cathedral?,Romanesque,Gothic.
second_hop_semi_synthetic,cathedrals_architectural_style_Strasbourg Cathedral,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,architectural_style,Strasbourg Cathedral,What is the architectural style of Strasbourg Cathedral?,Gothic,Rhenish Gothic.
second_hop_semi_synthetic,cathedrals_architectural_style_Westminster Abbey,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,architectural_style,Westminster Abbey,What is the architectural style of Westminster Abbey?,Gothic,Perpendicular Gothic.
second_hop_semi_synthetic,cathedrals_architectural_style_York Minster,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,architectural_style,York Minster,What is the architectural style of York Minster?,Gothic,Perpendicular.
second_hop_semi_synthetic,cathedrals_city_Burgos Cathedral,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,city,Burgos Cathedral,In which city is Burgos Cathedral located?,Burgos,Valladolid.
second_hop_semi_synthetic,cathedrals_city_Canterbury Cathedral,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,city,Canterbury Cathedral,In which city is Canterbury Cathedral located?,Canterbury,Canterbury.
second_hop_semi_synthetic,cathedrals_city_Chartres Cathedral,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,city,Chartres Cathedral,In which city is Chartres Cathedral located?,Chartres,Chartres.
second_hop_semi_synthetic,cathedrals_city_Cologne Cathedral,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,city,Cologne Cathedral,In which city is Cologne Cathedral located?,Cologne,Cologne.
second_hop_semi_synthetic,cathedrals_city_Duomo di Pisa,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,city,Duomo di Pisa,In which city is Duomo di Pisa located?,Pisa,Pisa
second_hop_semi_synthetic,cathedrals_city_Florence Cathedral,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,city,Florence Cathedral,In which city is Florence Cathedral located?,Florence,Florence
second_hop_semi_synthetic,cathedrals_city_Milan Cathedral,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,city,Milan Cathedral,In which city is Milan Cathedral located?,Milan,Milan.
second_hop_semi_synthetic,cathedrals_city_Notre Dame,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,city,Notre Dame,In which city is Notre Dame located?,Paris,Paris
second_hop_semi_synthetic,cathedrals_city_Reims Cathedral,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,city,Reims Cathedral,In which city is Reims Cathedral located?,Reims,Reims
second_hop_semi_synthetic,cathedrals_city_Salisbury Cathedral,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,city,Salisbury Cathedral,In which city is Salisbury Cathedral located?,Salisbury,Wiltshire.
second_hop_semi_synthetic,cathedrals_city_Santiago de Compostela,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,city,Santiago de Compostela,In which city is Santiago de Compostela located?,Santiago,A Coruña.
second_hop_semi_synthetic,cathedrals_city_Seville Cathedral,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,city,Seville Cathedral,In which city is Seville Cathedral located?,Seville,Seville.
second_hop_semi_synthetic,cathedrals_city_Siena Cathedral,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,city,Siena Cathedral,In which city is Siena Cathedral located?,Siena,Siena
second_hop_semi_synthetic,cathedrals_city_St Basils Cathedral,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,city,St Basils Cathedral,In which city is St Basils Cathedral located?,Moscow,Moscow.
second_hop_semi_synthetic,cathedrals_city_St Pauls Cathedral,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,city,St Pauls Cathedral,In which city is St Pauls Cathedral located?,London,London.
second_hop_semi_synthetic,cathedrals_city_St Peters Basilica,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,city,St Peters Basilica,In which city is St Peters Basilica located?,Vatican City,Rome
second_hop_semi_synthetic,cathedrals_city_St Stephens Cathedral,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,city,St Stephens Cathedral,In which city is St Stephens Cathedral located?,Vienna,Vienna
second_hop_semi_synthetic,cathedrals_city_Strasbourg Cathedral,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,city,Strasbourg Cathedral,In which city is Strasbourg Cathedral located?,Strasbourg,Strasbourg.
second_hop_semi_synthetic,cathedrals_city_Westminster Abbey,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,city,Westminster Abbey,In which city is Westminster Abbey located?,London,London.
second_hop_semi_synthetic,cathedrals_city_York Minster,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,city,York Minster,In which city is York Minster located?,York,York
second_hop_semi_synthetic,cathedrals_completion_year_Burgos Cathedral,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,completion_year,Burgos Cathedral,In what year was Burgos Cathedral completed?,1567,1223
second_hop_semi_synthetic,cathedrals_completion_year_Canterbury Cathedral,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,completion_year,Canterbury Cathedral,In what year was Canterbury Cathedral completed?,1070,1070
second_hop_semi_synthetic,cathedrals_completion_year_Chartres Cathedral,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,completion_year,Chartres Cathedral,In what year was Chartres Cathedral completed?,1220,1220
second_hop_semi_synthetic,cathedrals_completion_year_Cologne Cathedral,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,completion_year,Cologne Cathedral,In what year was Cologne Cathedral completed?,1880,1880
second_hop_semi_synthetic,cathedrals_completion_year_Duomo di Pisa,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,completion_year,Duomo di Pisa,In what year was Duomo di Pisa completed?,1092,1063
second_hop_semi_synthetic,cathedrals_completion_year_Florence Cathedral,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,completion_year,Florence Cathedral,In what year was Florence Cathedral completed?,1436,Fascino.
second_hop_semi_synthetic,cathedrals_completion_year_Milan Cathedral,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,completion_year,Milan Cathedral,In what year was Milan Cathedral completed?,1965,1573
second_hop_semi_synthetic,cathedrals_completion_year_Notre Dame,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,completion_year,Notre Dame,In what year was Notre Dame completed?,1345,1163
second_hop_semi_synthetic,cathedrals_completion_year_Reims Cathedral,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,completion_year,Reims Cathedral,In what year was Reims Cathedral completed?,1275,1275
second_hop_semi_synthetic,cathedrals_completion_year_Salisbury Cathedral,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,completion_year,Salisbury Cathedral,In what year was Salisbury Cathedral completed?,1258,1220
second_hop_semi_synthetic,cathedrals_completion_year_Santiago de Compostela,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,completion_year,Santiago de Compostela,In what year was Santiago de Compostela completed?,1211,1075
second_hop_semi_synthetic,cathedrals_completion_year_Seville Cathedral,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,completion_year,Seville Cathedral,In what year was Seville Cathedral completed?,1528,Cathedral of Saint Mary.
second_hop_semi_synthetic,cathedrals_completion_year_Siena Cathedral,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,completion_year,Siena Cathedral,In what year was Siena Cathedral completed?,1348,1284.
second_hop_semi_synthetic,cathedrals_completion_year_St Basils Cathedral,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,completion_year,St Basils Cathedral,In what year was St Basils Cathedral completed?,1561,1561
second_hop_semi_synthetic,cathedrals_completion_year_St Pauls Cathedral,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,completion_year,St Pauls Cathedral,In what year was St Pauls Cathedral completed?,1711,1710
second_hop_semi_synthetic,cathedrals_completion_year_St Peters Basilica,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,completion_year,St Peters Basilica,In what year was St Peters Basilica completed?,1626,1626
second_hop_semi_synthetic,cathedrals_completion_year_St Stephens Cathedral,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,completion_year,St Stephens Cathedral,In what year was St Stephens Cathedral completed?,1160,1515
second_hop_semi_synthetic,cathedrals_completion_year_Strasbourg Cathedral,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,completion_year,Strasbourg Cathedral,In what year was Strasbourg Cathedral completed?,1439,1439
second_hop_semi_synthetic,cathedrals_completion_year_Westminster Abbey,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,completion_year,Westminster Abbey,In what year was Westminster Abbey completed?,1090,1245
second_hop_semi_synthetic,cathedrals_completion_year_York Minster,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,completion_year,York Minster,In what year was York Minster completed?,1472,1472
second_hop_semi_synthetic,cathedrals_country_Burgos Cathedral,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,country,Burgos Cathedral,In which country is Burgos Cathedral located?,Spain,Spain
second_hop_semi_synthetic,cathedrals_country_Canterbury Cathedral,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,country,Canterbury Cathedral,In which country is Canterbury Cathedral located?,United Kingdom,England
second_hop_semi_synthetic,cathedrals_country_Chartres Cathedral,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,country,Chartres Cathedral,In which country is Chartres Cathedral located?,France,France
second_hop_semi_synthetic,cathedrals_country_Cologne Cathedral,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,country,Cologne Cathedral,In which country is Cologne Cathedral located?,Germany,Germany
second_hop_semi_synthetic,cathedrals_country_Duomo di Pisa,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,country,Duomo di Pisa,In which country is Duomo di Pisa located?,Italy,Italy
second_hop_semi_synthetic,cathedrals_country_Florence Cathedral,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,country,Florence Cathedral,In which country is Florence Cathedral located?,Italy,Italy
second_hop_semi_synthetic,cathedrals_country_Milan Cathedral,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,country,Milan Cathedral,In which country is Milan Cathedral located?,Italy,Italy
second_hop_semi_synthetic,cathedrals_country_Notre Dame,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,country,Notre Dame,In which country is Notre Dame located?,France,France
second_hop_semi_synthetic,cathedrals_country_Reims Cathedral,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,country,Reims Cathedral,In which country is Reims Cathedral located?,France,France
second_hop_semi_synthetic,cathedrals_country_Salisbury Cathedral,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,country,Salisbury Cathedral,In which country is Salisbury Cathedral located?,United Kingdom,England
second_hop_semi_synthetic,cathedrals_country_Santiago de Compostela,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,country,Santiago de Compostela,In which country is Santiago de Compostela located?,Spain,Spain
second_hop_semi_synthetic,cathedrals_country_Seville Cathedral,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,country,Seville Cathedral,In which country is Seville Cathedral located?,Spain,Spain
second_hop_semi_synthetic,cathedrals_country_Siena Cathedral,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,country,Siena Cathedral,In which country is Siena Cathedral located?,Italy,Italy
second_hop_semi_synthetic,cathedrals_country_St Basils Cathedral,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,country,St Basils Cathedral,In which country is St Basils Cathedral located?,Russia,Russia
second_hop_semi_synthetic,cathedrals_country_St Pauls Cathedral,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,country,St Pauls Cathedral,In which country is St Pauls Cathedral located?,United Kingdom,England
second_hop_semi_synthetic,cathedrals_country_St Peters Basilica,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,country,St Peters Basilica,In which country is St Peters Basilica located?,Vatican City,Vatican City
second_hop_semi_synthetic,cathedrals_country_St Stephens Cathedral,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,country,St Stephens Cathedral,In which country is St Stephens Cathedral located?,Austria,Austria
second_hop_semi_synthetic,cathedrals_country_Strasbourg Cathedral,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,country,Strasbourg Cathedral,In which country is Strasbourg Cathedral located?,France,France.
second_hop_semi_synthetic,cathedrals_country_Westminster Abbey,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,country,Westminster Abbey,In which country is Westminster Abbey located?,United Kingdom,England
second_hop_semi_synthetic,cathedrals_country_York Minster,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,cathedrals,country,York Minster,In which country is York Minster located?,United Kingdom,England
second_hop_semi_synthetic,chemical_elements_atomic_number_Aluminum,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,chemical_elements,atomic_number,Aluminum,What is the atomic number of Aluminum?,13,13
second_hop_semi_synthetic,chemical_elements_atomic_number_Argon,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,chemical_elements,atomic_number,Argon,What is the atomic number of Argon?,18,18
second_hop_semi_synthetic,chemical_elements_atomic_number_Calcium,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,chemical_elements,atomic_number,Calcium,What is the atomic number of Calcium?,20,20
second_hop_semi_synthetic,chemical_elements_atomic_number_Chlorine,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,chemical_elements,atomic_number,Chlorine,What is the atomic number of Chlorine?,17,17
second_hop_semi_synthetic,chemical_elements_atomic_number_Chromium,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,chemical_elements,atomic_number,Chromium,What is the atomic number of Chromium?,24,24
